🚀🚀 Script starts...
output_model_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/v1.1/20260814_235452/'
Using LoRA with config: peft_config=LoraConfig(task_type=None, peft_type=<PeftType.LORA: 'LORA'>, auto_mapping=None, peft_version='0.20.0', base_model_name_or_path=None, revision=None, inference_mode=False, r=16, target_modules={'down_proj', 'up_proj', 'v_proj', 'gate_proj', 'k_proj', 'o_proj', 'q_proj'}, exclude_modules=None, lora_alpha=32, lora_dropout=0.05, fan_in_fan_out=False, bias='none', use_rslora=False, modules_to_save=None, init_lora_weights=True, layers_to_transform=None, layers_pattern=None, rank_pattern={}, alpha_pattern={}, megatron_config=None, megatron_core='megatron.core', trainable_token_indices=None, loftq_config={}, eva_config=None, corda_config=None, lora_ga_config=None, use_dora=False, velora_config=None, alora_invocation_tokens=None, use_qalora=False, qalora_group_size=16, monteclora_config=None, layer_replication=None, runtime_config=LoraRuntimeConfig(ephemeral_gpu_offload=False), lora_bias=False, target_parameters=None, use_bdlora=None, arrow_config=None, ensure_weight_tying=False)
Training args: training_args=SFTConfig(output_dir='ckpt/conversion/qwen3_4b_i_sft_lora_conversion/v1.1/20260814_235452/', per_device_train_batch_size=1, num_train_epochs=10, max_steps=-1, learning_rate=0.0001, lr_scheduler_type=<SchedulerType.LINEAR: 'linear'>, lr_scheduler_kwargs=None, warmup_steps=0.03, optim=<OptimizerNames.ADAMW_TORCH_FUSED: 'adamw_torch_fused'>, optim_args=None, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, optim_target_modules=None, gradient_accumulation_steps=16, average_tokens_across_devices=True, max_grad_norm=1.0, label_smoothing_factor=0.0, bf16=True, fp16=False, bf16_full_eval=False, fp16_full_eval=False, tf32=None, gradient_checkpointing=True, gradient_checkpointing_kwargs={'use_reentrant': False}, torch_compile=False, torch_compile_backend=None, torch_compile_mode=None, use_liger_kernel=False, liger_kernel_config=None, use_cache=False, neftune_noise_alpha=None, torch_empty_cache_steps=None, auto_find_batch_size=False, logging_strategy=<IntervalStrategy.STEPS: 'steps'>, logging_steps=16, logging_first_step=False, log_on_each_node=True, logging_nan_inf_filter=True, include_num_input_tokens_seen='no', log_level='passive', log_level_replica='warning', disable_tqdm=False, report_to=['wandb'], run_name='qwen3_4b_i_sft_lora_conversion_v1.1_20260814_235452', project='huggingface', trackio_space_id=None, trackio_bucket_id=None, trackio_static_space_id=None, eval_strategy=<IntervalStrategy.EPOCH: 'epoch'>, eval_steps=None, eval_delay=0, per_device_eval_batch_size=1, prediction_loss_only=False, eval_on_start=False, eval_do_concat_batches=True, eval_use_gather_object=False, eval_accumulation_steps=1, include_for_metrics=[], batch_eval_metrics=False, save_only_model=False, save_strategy=<SaveStrategy.EPOCH: 'epoch'>, save_steps=None, save_on_each_node=False, save_total_limit=None, enable_jit_checkpoint=False, push_to_hub=False, hub_token=None, hub_private_repo=None, hub_model_id=None, hub_strategy=<HubStrategy.EVERY_SAVE: 'every_save'>, hub_always_push=False, hub_revision=None, load_best_model_at_end=True, metric_for_best_model='eval_loss', greater_is_better=False, ignore_data_skip=False, restore_callback_states_from_checkpoint=False, full_determinism=False, seed=42, data_seed=None, use_cpu=False, accelerator_config=AcceleratorConfig(split_batches=False, dispatch_batches=None, even_batches=True, use_seedable_sampler=True, non_blocking=False, gradient_accumulation_kwargs=None, use_configured_state=False), parallelism_config=None, dataloader_drop_last=False, dataloader_num_workers=0, dataloader_pin_memory=True, dataloader_persistent_workers=False, dataloader_prefetch_factor=None, remove_unused_columns=True, label_names=None, train_sampling_strategy='random', length_column_name='length', ddp_find_unused_parameters=None, ddp_bucket_cap_mb=None, ddp_broadcast_buffers=None, ddp_static_graph=None, ddp_backend=None, ddp_timeout=1800, fsdp=None, fsdp_config=None, deepspeed=None, debug=[], skip_memory_metrics=True, do_train=False, do_eval=True, do_predict=False, resume_from_checkpoint=None, warmup_ratio=None, logging_dir=None, local_rank=-1, model_init_kwargs=None, router_aux_loss_coef=0.001, trust_remote_code=False, chat_template_path=None, dataset_text_field='text', dataset_kwargs=None, dataset_num_proc=None, eos_token=None, max_length=8192, truncation_mode='keep_start', shuffle_dataset=False, packing=False, packing_strategy='bfd', padding_free=False, pad_to_multiple_of=None, eval_packing=None, completion_only_loss=None, assistant_only_loss=False, loss_type='chunked_nll', activation_offloading=False, pad_token=None)
🕙🕙 Start training...
{'loss': '1.664', 'grad_norm': '2.242', 'learning_rate': '1.136e-05', 'entropy': '0.5744', 'num_tokens': '8.625e+04', 'mean_token_accuracy': '0.6016', 'epoch': '0.03662'}
{'loss': '0.002332', 'grad_norm': '0.08559', 'learning_rate': '2.612e-05', 'entropy': '0.006544', 'num_tokens': '2e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.469'}
{'loss': '0.001626', 'grad_norm': '0.1205', 'learning_rate': '2.574e-05', 'entropy': '0.006041', 'num_tokens': '2.009e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.506'}
{'loss': '0.002287', 'grad_norm': '0.3106', 'learning_rate': '2.537e-05', 'entropy': '0.005747', 'num_tokens': '2.019e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.542'}
{'loss': '0.002582', 'grad_norm': '0.1621', 'learning_rate': '2.499e-05', 'entropy': '0.007038', 'num_tokens': '2.028e+07', 'mean_token_accuracy': '0.9991', 'epoch': '7.579'}
{'loss': '0.001961', 'grad_norm': '0.182', 'learning_rate': '2.461e-05', 'entropy': '0.006563', 'num_tokens': '2.04e+07', 'mean_token_accuracy': '0.9996', 'epoch': '7.616'}
{'loss': '0.002554', 'grad_norm': '0.03603', 'learning_rate': '2.423e-05', 'entropy': '0.006749', 'num_tokens': '2.049e+07', 'mean_token_accuracy': '0.999', 'epoch': '7.652'}
{'loss': '0.001347', 'grad_norm': '0.1271', 'learning_rate': '2.386e-05', 'entropy': '0.006037', 'num_tokens': '2.058e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.689'}
{'loss': '0.001909', 'grad_norm': '0.2631', 'learning_rate': '2.348e-05', 'entropy': '0.006127', 'num_tokens': '2.068e+07', 'mean_token_accuracy': '0.9996', 'epoch': '7.726'}
{'loss': '0.001403', 'grad_norm': '0.185', 'learning_rate': '2.31e-05', 'entropy': '0.006126', 'num_tokens': '2.078e+07', 'mean_token_accuracy': '0.9996', 'epoch': '7.762'}
{'loss': '0.002075', 'grad_norm': '0.2', 'learning_rate': '2.272e-05', 'entropy': '0.00527', 'num_tokens': '2.087e+07', 'mean_token_accuracy': '0.9994', 'epoch': '7.799'}
{'loss': '0.002445', 'grad_norm': '0.6971', 'learning_rate': '2.235e-05', 'entropy': '0.007569', 'num_tokens': '2.099e+07', 'mean_token_accuracy': '0.9989', 'epoch': '7.835'}
{'loss': '0.00177', 'grad_norm': '0.3233', 'learning_rate': '2.197e-05', 'entropy': '0.005841', 'num_tokens': '2.108e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.872'}
{'loss': '0.002887', 'grad_norm': '0.1158', 'learning_rate': '2.159e-05', 'entropy': '0.007009', 'num_tokens': '2.119e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.909'}
{'loss': '0.002331', 'grad_norm': '0.1267', 'learning_rate': '2.121e-05', 'entropy': '0.006467', 'num_tokens': '2.128e+07', 'mean_token_accuracy': '0.9995', 'epoch': '7.945'}
{'loss': '0.002272', 'grad_norm': '0.2013', 'learning_rate': '2.084e-05', 'entropy': '0.004849', 'num_tokens': '2.137e+07', 'mean_token_accuracy': '0.9993', 'epoch': '7.982'}
{'eval_loss': '0.02821', 'eval_runtime': '67.23', 'eval_samples_per_second': '13', 'eval_steps_per_second': '13', 'eval_entropy': '0.01868', 'eval_num_tokens': '2.143e+07', 'eval_mean_token_accuracy': '0.9918', 'epoch': '8'}
{'loss': '0.001603', 'grad_norm': '0.1257', 'learning_rate': '2.046e-05', 'entropy': '0.005224', 'num_tokens': '2.148e+07', 'mean_token_accuracy': '0.9996', 'epoch': '8.018'}
{'loss': '0.001118', 'grad_norm': '0.116', 'learning_rate': '2.008e-05', 'entropy': '0.00537', 'num_tokens': '2.156e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.055'}
{'loss': '0.001637', 'grad_norm': '0.08801', 'learning_rate': '1.97e-05', 'entropy': '0.005593', 'num_tokens': '2.167e+07', 'mean_token_accuracy': '0.9996', 'epoch': '8.092'}
{'loss': '0.0008318', 'grad_norm': '0.1229', 'learning_rate': '1.933e-05', 'entropy': '0.004657', 'num_tokens': '2.175e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.128'}
{'loss': '0.001372', 'grad_norm': '0.1156', 'learning_rate': '1.895e-05', 'entropy': '0.00534', 'num_tokens': '2.184e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.165'}
{'loss': '0.0008264', 'grad_norm': '0.1435', 'learning_rate': '1.857e-05', 'entropy': '0.004615', 'num_tokens': '2.194e+07', 'mean_token_accuracy': '1', 'epoch': '8.201'}
{'loss': '0.001253', 'grad_norm': '0.1498', 'learning_rate': '1.819e-05', 'entropy': '0.005306', 'num_tokens': '2.203e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.238'}
{'loss': '0.0008915', 'grad_norm': '0.2136', 'learning_rate': '1.782e-05', 'entropy': '0.004061', 'num_tokens': '2.211e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.275'}
{'loss': '0.001374', 'grad_norm': '0.08032', 'learning_rate': '1.744e-05', 'entropy': '0.004199', 'num_tokens': '2.22e+07', 'mean_token_accuracy': '0.9997', 'epoch': '8.311'}
{'loss': '0.00166', 'grad_norm': '0.1397', 'learning_rate': '1.706e-05', 'entropy': '0.005236', 'num_tokens': '2.23e+07', 'mean_token_accuracy': '0.9997', 'epoch': '8.348'}
{'loss': '0.0009825', 'grad_norm': '0.03597', 'learning_rate': '1.668e-05', 'entropy': '0.004458', 'num_tokens': '2.24e+07', 'mean_token_accuracy': '0.9997', 'epoch': '8.384'}
{'loss': '0.001624', 'grad_norm': '0.2315', 'learning_rate': '1.63e-05', 'entropy': '0.004459', 'num_tokens': '2.251e+07', 'mean_token_accuracy': '0.9993', 'epoch': '8.421'}
{'loss': '0.001261', 'grad_norm': '0.07334', 'learning_rate': '1.593e-05', 'entropy': '0.004509', 'num_tokens': '2.261e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.458'}
{'loss': '0.001252', 'grad_norm': '0.5435', 'learning_rate': '1.555e-05', 'entropy': '0.004873', 'num_tokens': '2.272e+07', 'mean_token_accuracy': '0.9996', 'epoch': '8.494'}
{'loss': '0.0009537', 'grad_norm': '0.05149', 'learning_rate': '1.517e-05', 'entropy': '0.004586', 'num_tokens': '2.282e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.531'}
{'loss': '0.0008707', 'grad_norm': '0.2736', 'learning_rate': '1.479e-05', 'entropy': '0.004435', 'num_tokens': '2.291e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.568'}
{'loss': '0.0007696', 'grad_norm': '0.02775', 'learning_rate': '1.442e-05', 'entropy': '0.003437', 'num_tokens': '2.3e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.604'}
{'loss': '0.001202', 'grad_norm': '0.9409', 'learning_rate': '1.404e-05', 'entropy': '0.004522', 'num_tokens': '2.309e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.641'}
{'loss': '0.0007796', 'grad_norm': '0.08165', 'learning_rate': '1.366e-05', 'entropy': '0.004173', 'num_tokens': '2.318e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.677'}
{'loss': '0.000889', 'grad_norm': '0.07887', 'learning_rate': '1.328e-05', 'entropy': '0.004503', 'num_tokens': '2.329e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.714'}
{'loss': '0.0008408', 'grad_norm': '0.1389', 'learning_rate': '1.291e-05', 'entropy': '0.004679', 'num_tokens': '2.338e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.751'}
{'loss': '0.0009831', 'grad_norm': '0.06085', 'learning_rate': '1.253e-05', 'entropy': '0.004302', 'num_tokens': '2.35e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.787'}
{'loss': '0.001373', 'grad_norm': '0.2243', 'learning_rate': '1.215e-05', 'entropy': '0.004161', 'num_tokens': '2.36e+07', 'mean_token_accuracy': '0.9997', 'epoch': '8.824'}
{'loss': '0.000933', 'grad_norm': '0.2444', 'learning_rate': '1.177e-05', 'entropy': '0.004242', 'num_tokens': '2.372e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.861'}
{'loss': '0.0007468', 'grad_norm': '0.1595', 'learning_rate': '1.14e-05', 'entropy': '0.004433', 'num_tokens': '2.381e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.897'}
{'loss': '0.0009775', 'grad_norm': '0.02741', 'learning_rate': '1.102e-05', 'entropy': '0.003476', 'num_tokens': '2.392e+07', 'mean_token_accuracy': '0.9998', 'epoch': '8.934'}
{'loss': '0.0008053', 'grad_norm': '0.03825', 'learning_rate': '1.064e-05', 'entropy': '0.003569', 'num_tokens': '2.403e+07', 'mean_token_accuracy': '0.9999', 'epoch': '8.97'}
{'eval_loss': '0.02677', 'eval_runtime': '66.97', 'eval_samples_per_second': '13.05', 'eval_steps_per_second': '13.05', 'eval_entropy': '0.01607', 'eval_num_tokens': '2.411e+07', 'eval_mean_token_accuracy': '0.9923', 'epoch': '9'}
{'loss': '0.0007666', 'grad_norm': '0.03285', 'learning_rate': '1.026e-05', 'entropy': '0.003686', 'num_tokens': '2.412e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.007'}
{'loss': '0.0005255', 'grad_norm': '0.03248', 'learning_rate': '9.887e-06', 'entropy': '0.00296', 'num_tokens': '2.422e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.043'}
{'loss': '0.0004157', 'grad_norm': '0.02789', 'learning_rate': '9.509e-06', 'entropy': '0.003169', 'num_tokens': '2.431e+07', 'mean_token_accuracy': '1', 'epoch': '9.08'}
{'loss': '0.0005426', 'grad_norm': '0.1497', 'learning_rate': '9.132e-06', 'entropy': '0.003837', 'num_tokens': '2.441e+07', 'mean_token_accuracy': '1', 'epoch': '9.117'}
{'loss': '0.0005803', 'grad_norm': '0.1023', 'learning_rate': '8.754e-06', 'entropy': '0.003411', 'num_tokens': '2.452e+07', 'mean_token_accuracy': '1', 'epoch': '9.153'}
{'loss': '0.0006977', 'grad_norm': '0.09631', 'learning_rate': '8.377e-06', 'entropy': '0.003782', 'num_tokens': '2.462e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.19'}
{'loss': '0.0004717', 'grad_norm': '0.1065', 'learning_rate': '7.999e-06', 'entropy': '0.003119', 'num_tokens': '2.471e+07', 'mean_token_accuracy': '1', 'epoch': '9.227'}
{'loss': '0.0005266', 'grad_norm': '0.03579', 'learning_rate': '7.622e-06', 'entropy': '0.003611', 'num_tokens': '2.481e+07', 'mean_token_accuracy': '1', 'epoch': '9.263'}
{'loss': '0.0005968', 'grad_norm': '0.1657', 'learning_rate': '7.244e-06', 'entropy': '0.003852', 'num_tokens': '2.491e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.3'}
{'loss': '0.0006403', 'grad_norm': '0.03431', 'learning_rate': '6.866e-06', 'entropy': '0.003392', 'num_tokens': '2.502e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.336'}
{'loss': '0.0006777', 'grad_norm': '0.02538', 'learning_rate': '6.489e-06', 'entropy': '0.003025', 'num_tokens': '2.512e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.373'}
{'loss': '0.000614', 'grad_norm': '0.04891', 'learning_rate': '6.111e-06', 'entropy': '0.003602', 'num_tokens': '2.522e+07', 'mean_token_accuracy': '1', 'epoch': '9.41'}
{'loss': '0.0005563', 'grad_norm': '0.01883', 'learning_rate': '5.734e-06', 'entropy': '0.002904', 'num_tokens': '2.531e+07', 'mean_token_accuracy': '0.9998', 'epoch': '9.446'}
{'loss': '0.0003916', 'grad_norm': '0.03385', 'learning_rate': '5.356e-06', 'entropy': '0.00327', 'num_tokens': '2.54e+07', 'mean_token_accuracy': '1', 'epoch': '9.483'}
{'loss': '0.0004817', 'grad_norm': '0.0624', 'learning_rate': '4.979e-06', 'entropy': '0.00284', 'num_tokens': '2.551e+07', 'mean_token_accuracy': '1', 'epoch': '9.52'}
{'loss': '0.0004679', 'grad_norm': '0.252', 'learning_rate': '4.601e-06', 'entropy': '0.003065', 'num_tokens': '2.56e+07', 'mean_token_accuracy': '1', 'epoch': '9.556'}
{'loss': '0.0005109', 'grad_norm': '0.1038', 'learning_rate': '4.224e-06', 'entropy': '0.003259', 'num_tokens': '2.571e+07', 'mean_token_accuracy': '1', 'epoch': '9.593'}
{'loss': '0.0004925', 'grad_norm': '0.07227', 'learning_rate': '3.846e-06', 'entropy': '0.003043', 'num_tokens': '2.58e+07', 'mean_token_accuracy': '1', 'epoch': '9.629'}
{'loss': '0.0005268', 'grad_norm': '0.06549', 'learning_rate': '3.469e-06', 'entropy': '0.003222', 'num_tokens': '2.589e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.666'}
{'loss': '0.0004168', 'grad_norm': '0.01714', 'learning_rate': '3.091e-06', 'entropy': '0.003034', 'num_tokens': '2.6e+07', 'mean_token_accuracy': '1', 'epoch': '9.703'}
{'loss': '0.0006598', 'grad_norm': '0.1221', 'learning_rate': '2.714e-06', 'entropy': '0.003465', 'num_tokens': '2.609e+07', 'mean_token_accuracy': '1', 'epoch': '9.739'}
{'loss': '0.0004572', 'grad_norm': '0.05661', 'learning_rate': '2.336e-06', 'entropy': '0.0031', 'num_tokens': '2.619e+07', 'mean_token_accuracy': '1', 'epoch': '9.776'}
{'loss': '0.0004629', 'grad_norm': '0.03127', 'learning_rate': '1.958e-06', 'entropy': '0.003383', 'num_tokens': '2.628e+07', 'mean_token_accuracy': '1', 'epoch': '9.812'}
{'loss': '0.0004852', 'grad_norm': '0.02602', 'learning_rate': '1.581e-06', 'entropy': '0.003335', 'num_tokens': '2.639e+07', 'mean_token_accuracy': '1', 'epoch': '9.849'}
{'loss': '0.0003813', 'grad_norm': '0.05111', 'learning_rate': '1.203e-06', 'entropy': '0.002661', 'num_tokens': '2.648e+07', 'mean_token_accuracy': '1', 'epoch': '9.886'}
{'loss': '0.0003831', 'grad_norm': '0.06233', 'learning_rate': '8.259e-07', 'entropy': '0.002953', 'num_tokens': '2.659e+07', 'mean_token_accuracy': '1', 'epoch': '9.922'}
{'loss': '0.0006558', 'grad_norm': '0.08819', 'learning_rate': '4.483e-07', 'entropy': '0.003508', 'num_tokens': '2.669e+07', 'mean_token_accuracy': '0.9999', 'epoch': '9.959'}
{'loss': '0.0004477', 'grad_norm': '0.04932', 'learning_rate': '7.079e-08', 'entropy': '0.003197', 'num_tokens': '2.678e+07', 'mean_token_accuracy': '1', 'epoch': '9.996'}
{'eval_loss': '0.02698', 'eval_runtime': '66.98', 'eval_samples_per_second': '13.05', 'eval_steps_per_second': '13.05', 'eval_entropy': '0.01562', 'eval_num_tokens': '2.679e+07', 'eval_mean_token_accuracy': '0.9922', 'epoch': '10'}
{'train_runtime': '2.316e+04', 'train_samples_per_second': '3.018', 'train_steps_per_second': '0.189', 'train_loss': '0.09063', 'epoch': '10'}
✅✅ Training finished. Saving model to ckpt/conversion/qwen3_4b_i_sft_lora_conversion/v1.1/20260814_235452/...
✅✅ Script completed.
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mqwen3_4b_i_sft_lora_conversion_v1.1_20260814_235452[0m at: [34mhttps://wandb.ai/kdeng03-proj/mol-llm/runs/75nvkrvc[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20260814_235543-75nvkrvc/logs[0m
